Codigo;Descripcion;FECHA;CLIENTE;CONTACTO;RUC ;DIRECCIÓN ;FACTURA DE VENTA;Serie;Factura Proveedor ;Fecha Proveedor ;Proveedor
4178;"NOTEBOOK DELL LATITUDE 5540 SPA I7-1355U 16GB(2X8)/512GB SSD 15.6"" W11P 3YS R09Y3";;;;;;;3VJS824;1506288;1/8/2024;Intcomex
4178;"NOTEBOOK DELL LATITUDE 5540 SPA I7-1355U 16GB(2X8)/512GB SSD 15.6"" W11P 3YS R09Y3";;;;;;;6VJS824;1506288;1/8/2024;Intcomex
4178;"NOTEBOOK DELL LATITUDE 5540 SPA I7-1355U 16GB(2X8)/512GB SSD 15.6"" W11P 3YS R09Y3";;;;;;;FVHS824;1506288;1/8/2024;Intcomex
4178;"NOTEBOOK DELL LATITUDE 5540 SPA I7-1355U 16GB(2X8)/512GB SSD 15.6"" W11P 3YS R09Y3";;;;;;;GCJS824;1506288;1/8/2024;Intcomex
4178;"NOTEBOOK DELL LATITUDE 5540 SPA I7-1355U 16GB(2X8)/512GB SSD 15.6"" W11P 3YS R09Y3";;;;;;;HWHS824;1506288;1/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;CG42RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;JH92RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;BMF1RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;FR92RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;BNF1RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;3YR2RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;8S92RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;6H42RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;6R92RW3;1506288;15/8/2024;Intcomex
4500;"NOTEBOOK DELL INSPIRON 3520 i3-1215U 8GB/512GB 15.6"" W11H P9DVJ";;;;;;;8MD0RW3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;3PXBGX3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;1QH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;D9H45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;D6J45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;JBH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;27J45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;7QH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;DWH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;2WH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;D5J45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;BWH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;BVH45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;28J45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;29H45Y3;1506288;15/8/2024;Intcomex
4475;"NOTEBOOK DELL LATITUDE 5540 i5-1335U 8GB/512GB SSD 15.6"" W11P 3YRS WVFTF";;;;;;;DQH45Y3;1506288;15/8/2024;Intcomex
4923;;;;;;;;738T754;1507361;21/8/2024;Intcomex
4923;;;;;;;;JM3S654;1507361;21/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;2ZS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;CWS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;DXS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;HXS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;6YS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;3YS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;BSP9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;HVS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;2YS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;2TP9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;DVS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;8ZS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;BVS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;1WS9Z24;1504338;9/8/2024;Intcomex
4187;CPU DELL OPTIPLEX MFF 7010 I5-13500T 8GB/512GB W11P 3YRS 983TC;;;;;;;DYS9Z24;1504338;9/8/2024;Intcomex
4921;MULTI FUNCIONAL EPSON ECOTANK L15160 C11CH71301;;;;;;;X6MH000553;1506499;16/8/2024;Intcomex
3315;MULTIFUNCIONAL HP LASERJET ENTERPRISE M480F 3QA55A;;;;;;;CNCRS3N6HB;1506525;16/8/2024;Intcomex
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431U0N;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34KJTPJ;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431KZF;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX12D34CF2HP;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34D2280;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX72D245KN57;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D343175J;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34D20LD;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX12D34CFF3T;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX72D245KL6Y;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431TYT;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34D22EA;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34D2CPH;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431CUD;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX72D245KH8K;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34D2P82;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX72D245KEE7;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431L5L;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D3431K24;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22D34KJ46J;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LX6H3;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXZ0S;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LX8D4;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX12DC3D1TS8;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXK0F;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXFNY;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXKK6;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXDST;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX52DA31RVX2;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX52DA31R9VS;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX12DC3D1NJL;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LXV0P;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX12DC3D12NN;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LX6ZD;470459;20/8/2024;Us Tegnologi
4287;DISCO DURO INTERNO P/PC 4TB WESTERN DIGITAL 5400RPM WD43PURZ;;;;;;;WX22DC3LX05K;470459;20/8/2024;Us Tegnologi
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA58;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA5B;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D3CC;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E597;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D13E;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA59;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EB99;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D18C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D158;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D13C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D156;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D159;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D135;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D15C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D419;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D145;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D1BF;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D106;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D1A7;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D154;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D136;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D18E;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D12C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D18D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D12F;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D128;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D12A;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D196;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D3C4;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D269;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D14A;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D3C8;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D15E;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D140;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D155;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D2AE;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D160;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D13D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D142;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D425;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D40B;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D2E2;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D195;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D13F;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D1A3;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D19D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D2B5;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D162;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D197;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D3C7;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310DC80;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E16F;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA52;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EB5D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D929;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E041;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D90B;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EB11;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310DC87;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D77D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EB52;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D743;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E4B7;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D73C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D7A5;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310DC85;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D708;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D902;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D93C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA91;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA4E;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E6D5;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E3C9;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D724;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E45C;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D46D;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310EA8F;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D470;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D47A;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E5A2;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E395;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E49F;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D725;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310E3D5;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D887;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D73E;228131;7/8/2024;All Plus
1162;DISCO DURO ESTADO SOLIDO 480GB KINGSTON SATA 2.5 SA400S37/480G;;;;;;;50026B728310D6EE;228131;7/8/2024;All Plus
